anime_id,eng_version,Score,Genres,Type,Episodes,Members,Premiered
7456,Discipline Zero,6.58,Hentai,OVA,2,9472,
1409,IGPX: Immortal Grand Prix,6.58,"Sports, Mecha, Sci-Fi, Shounen",TV,5,3624,Summer 2003
23137,Girls & Panzer Heartful Tank Disc Picture Drama,6.58,"Military, School",Special,4,4524,
8235,Muumin (1972),6.58,"Adventure, Comedy, Fantasy, Slice of Life",TV,52,1926,Winter 1972
37045,Imouto sae Ireba Ii. (ONA),6.58,Comedy,ONA,6,10167,
34620,YU-NO:A girl who chants love at the bound of this world.,6.58,"Sci-Fi, Drama",TV,26,100399,Spring 2019
37324,Youkai Watch: Shadow Side,6.58,"Comedy, Demons, Kids, Supernatural",TV,49,1447,Spring 2018
15037,Corpse Party:Tortured Souls,6.58,"Mystery, Horror, Supernatural",OVA,4,284602,
8123,Cooking Papa,6.58,"Comedy, Slice of Life",TV,151,1369,Spring 1992
3641,Naisho no Tsubomi,6.58,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",OVA,3,7072,
14827,D.C.III: Da Capo III,6.58,"Ecchi, Romance, School, Drama",TV,13,25514,Winter 2013
1752,Di Gi Charat Movie:A Trip To The Planet,6.58,Comedy,Movie,1,2792,
14921,Red Data Girl,6.58,"Fantasy, Magic",TV,12,96718,Spring 2013
14913,Battle Spirits: Sword Eyes,6.58,"Game, Adventure, Fantasy",TV,29,1980,Fall 2012
35842,FLCL Alternative,6.58,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",Movie,1,72086,
3366,Persona:Trinity Soul,6.58,"Action, Sci-Fi, Super Power",TV,26,70473,Winter 2008
36083,Lostorage Conflated WIXOSS: Missing Link,6.58,"Game, Psychological",OVA,1,4481,
2960,The Roommate,6.58,Hentai,OVA,2,4957,
3923,Kamen Rider Den-O: Imagin Anime,6.58,"Action, Adventure, Comedy, Super Power, Kids",OVA,10,1094,
14129,Starless: 21st Century Nymphomaniacs,6.58,Hentai,OVA,4,8037,
17831,Dog & Scissors,6.58,"Comedy, Supernatural",TV,12,115924,Summer 2013
43793,Knight of Erin,6.58,"Hentai, Fantasy",OVA,,2082,
34934,Love and Lies,6.57,"Drama, Romance, School",TV,12,280436,Summer 2017
4342,Harukoi Otome,6.57,"Harem, Hentai",OVA,2,5591,
28283,Sengoku Musou,6.57,"Action, Historical, Samurai",TV,12,19654,Winter 2015
14995,JK to Ero Giin Sensei,6.57,Hentai,OVA,2,5716,
1019,Mirage of Blaze,6.57,"Action, Historical, Supernatural, Drama, Romance, School, Shounen Ai",TV,13,19350,Winter 2002
4782,Mama Loves the Poyopoyo-Saurus,6.57,"Comedy, Kids, Slice of Life",TV,52,592,Fall 1995
1757,Di Gi Charat Christmas Special,6.57,Comedy,Special,1,2838,
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,6.57,"Slice of Life, Comedy, Kids, School",Movie,1,611,
41093,Yao Jing Zhong Zhi Shou Ce,6.57,"Action, Slice of Life, Comedy, Drama, Ecchi, Fantasy",ONA,14,9175,
6885,At The Mercy of The Sky Specials,6.57,"Slice of Life, Comedy, School, Seinen",Special,3,5340,
38935,Miru Tights,6.57,"Ecchi, School",ONA,12,67626,
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,6.57,"Comedy, Romance, School, Shoujo Ai",ONA,10,9609,
40154,Hero Mask (2019),6.57,"Action, Sci-Fi, Mystery, Police",ONA,9,7538,
2606,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,6.57,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,11585,
3689,Hatsumei Boy Kanipan,6.57,"Sci-Fi, Adventure, Comedy, Mecha",TV,31,721,Summer 1998
1962,The Daichis:Earth's Defense Family,6.57,"Action, Sci-Fi, Comedy, Drama",TV,13,1517,Winter 2001
1433,Lupin III: Babylon no Ougon Densetsu,6.57,"Action, Adventure, Mystery, Comedy, Seinen",Movie,1,6301,
35458,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,6.57,"Magic, Supernatural",Special,1,2757,
19581,Houseki no Kuni,6.57,"Fantasy, Sci-Fi, Seinen",ONA,1,12901,
22123,Inugami-san to Nekoyama-san,6.57,"Comedy, School, Shoujo Ai",TV,12,63667,Spring 2014
1853,Cutey Honey F,6.57,"Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",TV,39,7495,Winter 1997
21353,Tokyo ESP,6.57,"Action, Sci-Fi, Comedy, Super Power, Supernatural, Shounen",TV,12,148430,Summer 2014
26063,Kaibutsu Oujo Specials,6.57,"Adventure, Comedy, Horror, Supernatural, Shounen",Special,3,1960,
16614,Busou Shinki: Install x Dream,6.57,"Action, Sci-Fi",OVA,1,5737,
3081,Attacker You!,6.57,"Action, Romance, Shoujo, Sports",TV,58,5342,Spring 1984
36455,My Cultivator Girlfriend,6.57,"Adventure, Super Power, Supernatural, Romance, Fantasy",ONA,15,18605,
20723,Kyousou Giga (TV) Recaps,6.57,"Action, Fantasy, Supernatural",Special,2,9977,
23439,Passage of Time:Tokyo Station,6.57,Slice of Life,ONA,1,4330,
38663,Cagaster of an Insect Cage,6.57,"Action, Sci-Fi, Drama",ONA,12,21535,
1350,Parasite Dolls,6.57,"Action, Sci-Fi, Police, Mecha",OVA,3,12378,
7540,Linebarrels of Iron,6.57,"Action, Ecchi, Comedy, Mecha",Special,2,4688,
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,6.57,"Drama, Shoujo",OVA,1,2611,
1266,Ronin Warriors Legend of Kikoutei,6.57,"Adventure, Samurai, Fantasy, Shounen",OVA,4,2110,
1187,DNA² OVA,6.57,"Comedy, Drama, Sci-Fi",OVA,3,11212,
34529,Toriko no Kusari,6.57,Hentai,OVA,2,5138,
9001,Je T'aime,6.57,Sci-Fi,OVA,1,6161,
27741,Shounen Hollywood: Holly Stage for 50,6.57,"Music, Slice of Life, Shoujo",TV,13,5643,Winter 2015
1742,Legend of the Dragon Kings,6.56,"Mystery, Super Power, Supernatural, Drama",OVA,12,2510,
36185,Lan Mo's Flower,6.56,"Magic, Romance, School",ONA,9,3708,
20987,Yoza-Quar!,6.56,Comedy,Special,6,8270,
1143,.hack//Intermezzo,6.56,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,1,21155,
4515,Bannertail:The Story of Gray Squirrel,6.56,"Kids, Drama",TV,26,1179,Spring 1979
6609,Pucca,6.56,"Comedy, Parody, Romance",TV,26,11341,Fall 2006
564,Puni Puni Poemy,6.56,"Comedy, Magic, Sci-Fi, Shounen",OVA,2,29034,
42935,Sakugasaku,6.56,Music,Music,1,289,
320,Kite,6.56,"Action, Hentai, Police, Drama",OVA,2,48597,
6666,Passion,6.56,Music,Music,1,2802,
4554,Startling Doctor,6.56,"Slice of Life, Comedy, School",TV,26,906,Fall 1998
12347,Dirty Pair Flash 3,6.56,"Action, Sci-Fi, Adventure, Comedy, Police",OVA,5,2821,
32412,Corporate Warrior Arslan,6.56,"Comedy, Parody",Special,6,5391,
2105,Touka Gettan,6.56,"Supernatural, Drama, Romance",TV,26,17664,Spring 2007
2732,Baby Grandma,6.56,"Comedy, Drama",TV,53,705,Spring 2002
3057,Loveless Specials,6.56,"Comedy, Supernatural, Romance, Fantasy, Josei, Shounen Ai",Special,6,16204,
9706,Canaan:Minorikawa Report Year 201X Shanghai,6.56,"Action, Seinen",Special,1,7323,
1676,Cosmo Warrior Zero,6.56,"Action, Adventure, Military, Sci-Fi, Space",TV,13,4418,Summer 2001
622,Sandglass of Summer Colors,6.56,"Drama, Romance, Sci-Fi",OVA,2,7668,
31621,Ooya-san wa Shishunki!,6.56,"Comedy, Slice of Life",TV,12,41475,Winter 2016
1572,Kimba the White Lion,6.56,"Adventure, Kids, Shounen",TV,52,6059,Fall 1965
5763,Space Carrier Blue Noah,6.56,"Action, Drama, Military, Sci-Fi, Space",TV,24,1484,Fall 1979
31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,6.56,Hentai,OVA,2,6794,
5743,Saimin Ryoujoku Gakuen,6.56,Hentai,OVA,3,5303,
3159,The Pumpkin Wine,6.56,"Slice of Life, Comedy, Romance, School",TV,95,2174,Summer 1982
2010,You're Under Arrest:No Mercy!!,6.56,"Action, Comedy, Police, Shounen",Special,1,4029,
2766,Super Doll Licca-chan,6.56,"Adventure, Magic, Comedy",TV,52,3104,Fall 1998
25241,AkaKill! Theater,6.56,Comedy,ONA,24,46822,
1693,Reideen,6.56,"Action, Mecha, Sci-Fi",TV,26,7661,Winter 2007
11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,6.56,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1,1131,
682,Angel Tales,6.56,"Fantasy, Magic, Comedy, Harem, Romance",TV,12,12885,Fall 2001
27891,Sword Art Online II:Debriefing,6.56,"Action, Adventure, Fantasy, Game",Special,1,89257,
40613,Altered Carbon: Resleeved,6.56,"Action, Sci-Fi, Drama",ONA,1,6178,
2982,Temptation,6.56,"Hentai, School",OVA,2,5444,
31452,Norn9,6.56,"Sci-Fi, Adventure, Romance, Fantasy, Josei",TV,12,71268,Winter 2016
36956,Jewelry The Animation,6.56,"Hentai, Romance",OVA,1,4417,
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.56,"Adventure, Comedy, Sports",Movie,1,4420,
1980,Trava: Fist Planet,6.56,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,4,13305,
32311,Beautiful World,6.56,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,5311,
34447,Masou Gakuen HxH Specials,6.56,"Harem, Ecchi",Special,6,24320,
32359,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,6.56,"Action, Adventure, Fantasy, Kids",Special,1,3315,
32946,Gyakuten Saiban 6 Prologue,6.56,Mystery,ONA,1,3802,
2288,Akihabara Dennou-gumi,6.56,"Adventure, Mecha, Sci-Fi, Shoujo",TV,26,5992,Spring 1998
10490,BLOOD-C,6.56,"Action, Mystery, Horror, Supernatural, Vampire, School",TV,12,255157,Summer 2011
6883,Umi Monogatari:Faithful Hearts,6.56,"Fantasy, Comedy, Supernatural",Special,1,3795,
37706,Akuma no Kimuraa-hen,6.56,"Parody, Demons",Special,,1438,
119,Final Approach,6.56,"Comedy, Drama, Romance, Slice of Life",TV,13,31774,Fall 2004
412,He is My Master,6.56,"Comedy, Ecchi, Slice of Life",TV,12,69569,Spring 2005
37433,Okko's Inn,6.56,"Comedy, Slice of Life, Supernatural",TV,24,5169,Spring 2018
42600,Never Giving Up!,6.56,Music,Music,1,1325,
40066,Vevara in Your Dream,6.56,"Magic, Fantasy",ONA,1,1508,
21393,Shiiba-san no Ura no Kao. with Imouto Lip,6.56,Hentai,OVA,1,3685,
10260,Legend of the Heroes:Trails in the Sky,6.56,"Action, Adventure, Fantasy",OVA,2,14134,
4197,Blue Dragon:The Seven Dragons of the Heavens,6.56,"Adventure, Comedy, Fantasy, Supernatural",TV,51,13871,Spring 2008
3999,Dorei Maid Princess,6.56,"Hentai, Fantasy",OVA,4,5167,
40167,Cardfight!! Vanguard:Shinemon Arc,6.56,"Action, Game, Shounen",TV,31,2396,Summer 2019
2180,Slow Step,6.56,"Slice of Life, Comedy, Sports, Romance, School, Shoujo",OVA,5,2479,
7591,Tono to Issho,6.56,"Comedy, Historical, Parody, Samurai, Seinen",OVA,1,3572,
7744,Fight Ippatsu! Juuden-chan!! Specials,6.56,"Ecchi, Comedy",Special,6,6349,
406,Buzzer Beater,6.56,"Shounen, Sports",TV,13,12576,Winter 2005
16718,SKET Dance: SD Character Flash Anime,6.56,"Comedy, School, Shounen",ONA,16,3129,
21241,Beyond the Boundary:Idol Trial!,6.55,Comedy,ONA,5,31212,
15781,Puchimas!: Petit iDOLM@STER Episode 0,6.55,"Comedy, Music, Slice of Life",OVA,1,3978,
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,6.55,Music,Music,1,10376,
4943,A Journey Through Fairyland,6.55,"Adventure, Fantasy, Music",Movie,1,1679,
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,6.55,Hentai,OVA,2,3618,
41570,Kirameki Inokori Daisensou,6.55,Music,Music,1,244,
40212,Shigokare: Ecchi na Joshi Daisei to Doki x2 Love Lesson!! The Animation,6.55,Hentai,OVA,1,2584,
19585,Kobo-chan,6.55,"Comedy, Kids, Slice of Life",TV,63,365,Fall 1992
31851,Dog Days'': Limone Resort Tenbou Onsen!,6.55,"Ecchi, Fantasy, Magic",Special,1,6582,
18247,Infinite Stratos 2,6.55,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha",TV,12,303912,Fall 2013
12659,Nisoku Hokou,6.55,Music,Music,1,1720,
22745,Brothers Conflict: Setsubou,6.55,"Harem, Romance, Shoujo",Special,1,18611,
28063,Sword Art Online II: Sword Art Offline II,6.55,Comedy,Special,9,48525,
35076,Juni Taisen:Zodiac War,6.55,Action,TV,12,224045,Fall 2017
40136,Oda Cinnamon Nobunaga,6.55,"Slice of Life, Comedy, Historical, Seinen",TV,12,14879,Winter 2020
4720,White Album,6.55,"Drama, Harem, Music, Romance",TV,13,94919,Winter 2009
9957,Hoshizora no Violin,6.55,"Historical, Slice of Life",Movie,1,741,
9968,Wana: Hakudaku Mamire no Houkago,6.55,Hentai,OVA,2,5326,
2284,Transformers:Robots in Disguise,6.55,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,3932,Spring 2000
33741,Mobile Police Patlabor:Reboot,6.55,"Sci-Fi, Comedy, Police, Mecha",Movie,1,4944,
7276,Natsumushi The Animation,6.55,Hentai,OVA,2,5123,
31128,The Heroic Legend of Arslan,6.55,"Action, Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,11922,
5534,Hai! Akko Desu,6.55,"Romance, Slice of Life",TV,164,611,Fall 1988
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,6.55,Hentai,OVA,1,4122,
30573,Break Blade: Virgins War,6.55,Action,Special,1,3875,
23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,6.55,"Comedy, Romance",Special,1,7182,
39506,Phantasy Star Online 2:Episode Oracle,6.55,"Action, Sci-Fi, Space",TV,25,18103,Fall 2019
11997,Tsundere Inran Shoujo Sukumi,6.55,Hentai,OVA,2,7753,
2911,Kyoushirou to Towa no Sora Specials,6.55,"Drama, Magic, Romance, Shounen",Special,6,5031,
9494,Fafner of the Blue Sky:Arcadian Memory,6.55,"Action, Military, Sci-Fi, Drama, Mecha",OVA,2,2625,
42156,Zetsubou Funsai Shoujo ∞ Amida,6.55,"Action, Super Power, Drama, Fantasy",Music,1,282,
31121,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,6.55,"Slice of Life, Comedy",ONA,60,37419,
9220,Occult Academy Specials,6.55,"Comedy, Supernatural, School",Special,4,9420,
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,6.55,"Adventure, Drama, Historical, Mystery, Supernatural",OVA,1,1154,
370,Burn Up Excess,6.55,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13,9241,Winter 1998
850,Gakuen Heaven,6.55,"Harem, Comedy, Drama, Romance, School, Shounen Ai",TV,13,55034,Spring 2006
38735,7 Seeds,6.55,"Adventure, Drama, Mystery, Psychological, Romance, Sci-Fi, Shoujo",ONA,12,76253,
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,6.55,Hentai,OVA,2,5623,
15951,Amagami SS+ Plus Picture Drama,6.55,Romance,Special,2,15290,
29705,Girl's Education,6.55,Hentai,OVA,2,7735,
31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,6.55,"Harem, Hentai, School",OVA,1,4779,
33222,The Highschool Life of a Fudanshi,6.55,"Slice of Life, Comedy, School, Shoujo",TV,12,55949,Summer 2016
9690,The Legend of the Legendary Heroes:Iris Report,6.55,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,17411,
34051,Akiba's Trip The Animation,6.55,"Action, Comedy, Supernatural, Ecchi",TV,13,112912,Winter 2017
4698,The Immorals,6.55,Hentai,OVA,2,4485,
33396,Hua Jiang Hu Zhi Bu Liang Ren,6.55,"Adventure, Historical, Drama, Romance, Martial Arts",ONA,54,860,
40901,Toji no Miko: Kizamishi Issen no Tomoshibi OVA,6.55,"Action, Fantasy",OVA,2,4001,
34800,Action Heroine Cheer Fruits,6.55,"Comedy, School, Slice of Life",TV,12,11747,Summer 2017
197,Rizelmine,6.55,"Sci-Fi, Comedy, Romance, Ecchi, School",TV,24,21968,Spring 2002
10338,Honto ni Atta! Reibai Sensei,6.55,"Comedy, School, Shounen, Supernatural",TV,22,6872,Spring 2011
8211,Dance in the Vampire Bund: Special Edition,6.55,"Action, Supernatural, Vampire",Special,1,13798,
8108,Ham Ham Grand Prix - The Miracle of Aurora Valley ~Ribon-chan's Close Call~,6.55,"Adventure, Comedy, Kids",Movie,1,1581,
979,Street Fighter Alpha:The Movie,6.55,"Action, Drama, Martial Arts, Shounen, Super Power",Movie,1,13763,
21201,Teekyuu 2 Specials,6.55,"Comedy, School, Shounen, Sports",Special,2,8826,
40835,Aishen Qiaokeli-ing: Wanjie Jinian,6.55,"Harem, Comedy, Romance, School",ONA,1,2338,
4450,Chrono Crusade:Azmaria's Lessons,6.55,"Adventure, Comedy, Demons, Historical, Supernatural",Special,11,9988,
38975,Sansha Mendan: Rensa Suru Chijoku Choukyou no Gakuen,6.55,"Hentai, School",OVA,,3003,
38852,Kawaiku Naritai,6.55,Music,Music,1,429,
3519,Mr. Stain on Junk Alley,6.55,Comedy,TV,13,1050,Winter 2003
21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,6.55,"Music, Shoujo, Sports",Movie,1,1723,
2128,Yuusha Raideen,6.55,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,1961,Spring 1975
10187,HenSemi (TV),6.55,"Comedy, Ecchi, Seinen",TV,13,39658,Spring 2011
31560,Miss Monochrome The Animation 3,6.54,"Music, Slice of Life, Comedy",TV,13,12830,Fall 2015
744,Trouble Chocolate,6.54,"Comedy, Romance, Sci-Fi, Shounen",TV,20,4433,Fall 1999
33743,Fuuka,6.54,"Drama, Ecchi, Music, Romance, School, Shounen",TV,12,223931,Winter 2017
40083,Arifureta:From Commonplace to World's Strongest,6.54,"Action, Adventure, Fantasy, Harem",Special,2,35444,
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,6.54,Hentai,OVA,4,8312,
40924,22/7: 8＋3=?,6.54,Music,Special,1,4657,
7307,Gegege no Kitarou (1985),6.54,"Comedy, Supernatural",TV,108,1746,Fall 1985
2282,In The Beginning:The Bible Stories,6.54,Historical,TV,26,1118,Spring 1997
38897,Fate/Kaleid Liner Prisma Illya:Prisma★Phantasm,6.54,"Action, Game, Comedy, Magic",Movie,1,12761,
34257,THE IDOLM@STER CINDERELLA GIRLS Theater,6.54,"Comedy, Slice of Life",TV,13,14954,Spring 2017
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,6.54,"Comedy, Music, Slice of Life",Special,6,3140,
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,6.54,Music,Music,1,8783,
39846,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO Special,6.54,"Sci-Fi, Drama",Special,1,5540,
365,Fake,6.54,"Police, Comedy, Romance, Mystery, Shounen Ai",OVA,1,17322,
18989,Koukaku Kidoutai Arise: Another Mission,6.54,"Action, Sci-Fi, Police, Mecha",Special,1,10049,
2681,Spaceship Agga Ruter,6.54,"Comedy, Hentai, Sci-Fi, Space",OVA,4,2027,
17913,Redial,6.54,Music,Music,1,2789,
31233,Lu Shidai,6.54,"Action, Game, Adventure, Comedy, Parody",ONA,14,4959,
40595,Our Last Crusade or the Rise of a New World,6.54,"Action, Military, Romance, Fantasy",TV,12,146308,Fall 2020
30127,Danchigai,6.54,"Comedy, Slice of Life",TV,12,89570,Summer 2015
17491,Garden,6.54,Hentai,OVA,2,8714,
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,6.54,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,5614,
34497,Death March to the Parallel World Rhapsody,6.54,"Adventure, Fantasy, Harem",TV,12,334103,Winter 2018
13053,Aimai Elegy,6.54,Music,Music,1,2704,
40280,Toaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,6.54,"Super Power, Supernatural",Special,1,6217,
37651,Fate/Extra: Last Encore - Illustrias Tendousetsu,6.54,"Action, Fantasy, Magic",TV,3,46351,Summer 2018
2988,Mahou Shoujo Ai,6.54,"Action, Hentai, Horror, Supernatural",OVA,5,7413,
1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,6.54,"Fantasy, Magic, Romance, Supernatural, Demons, Historical, Shoujo",OVA,3,2907,
35472,Yuuki Yuuna wa Yuushabu Shozoku 2,6.54,"Slice of Life, Comedy, Magic, Fantasy",Movie,1,2802,
5274,Magical★Taruruuto-kun,6.54,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",TV,87,1007,Fall 1990
10491,Higurashi no Naku Koro ni Kira,6.54,"Mystery, Parody",OVA,4,72010,
3003,Yumedamaya Kidan,6.54,"Drama, Fantasy",Special,1,2593,
1141,A Tree of Palme,6.54,"Adventure, Drama, Fantasy, Romance",Movie,1,5821,
32730,Love Live! x Watering KissMint Collaboration CM,6.54,Music,Special,1,4785,
37232,Merc StoriA:The Apathetic Boy and the Girl in a Bottle,6.54,"Action, Adventure, Magic, Fantasy",TV,12,24023,Fall 2018
4083,Wonder Beat Scramble,6.54,"Action, Space, Sci-Fi",TV,26,831,Spring 1986
17821,"Stella Women's Academy, High School Division Class C³",6.54,"Military, School, Sports",TV,13,49175,Summer 2013
438,Phantom:The Animation,6.54,"Action, Drama, Shounen",OVA,3,12405,
1780,Beat Angel Escalayer,6.54,"Demons, Hentai, Sci-Fi, Super Power",OVA,3,9609,
1348,Bubblegum Crash,6.54,"Action, Adventure, Mecha, Sci-Fi, Shounen",OVA,3,8626,
3389,Bus Gamer,6.54,Action,TV,3,25017,Winter 2008
36407,Wise Man's Grandchild,6.54,"Action, Comedy, Magic, Romance, Fantasy",TV,12,331554,Spring 2019
45753,That Time I Got Reincarnated as a Slime Season 2 Episode 24.9 – Digression:Hinata Sakaguchi,6.54,"Fantasy, Shounen",Special,1,18717,
1836,Shuffle! Memories,6.54,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,12,48183,Winter 2007
808,Sorcerer Hunters,6.54,"Action, Adventure, Harem, Comedy, Super Power, Magic, Romance, Ecchi, Fantasy, Shounen",OVA,3,5518,
34966,Hell Girl:Fourth Twilight,6.54,"Horror, Mystery, Psychological, Supernatural",TV,6,45113,Summer 2017
3410,Sky Girls Specials,6.54,"Comedy, Mecha, Military, Sci-Fi",Special,9,3579,
684,Tenshi no Shippo Chu!,6.54,"Fantasy, Magic, Romance",TV,11,4894,Spring 2003
36461,"Pakomane: Watashi, Kyou kara Meimon Yakyuubu no Seishorigakari ni Narimasu... The Animation",6.54,Hentai,OVA,1,3356,
4792,Pokemon:Pikachu's Rescue Adventure,6.54,"Adventure, Comedy, Fantasy, Kids",Movie,1,21069,
4808,Hurricane Polymar,6.54,"Action, Sci-Fi, Adventure, Police, Super Power",TV,26,1759,Fall 1974
6877,Pokemon:Pichu Bros. in Party Panic,6.54,"Adventure, Comedy, Fantasy, Kids",Special,1,11124,
3381,Nadia:Secret of Blue Water Specials,6.54,"Sci-Fi, Adventure",Special,10,3418,
40807,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,6.54,"Comedy, Romance, School",Special,1,19969,
37377,Masamune-kun's Revenge OVA,6.54,"Harem, Comedy, Romance, School, Shounen",OVA,1,63176,
987,Dragon Ball GT:A Hero's Legacy,6.54,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",Special,1,57723,
37988,Space Battleship Tiramisu Zwei,6.54,"Comedy, Mecha, Sci-Fi, Slice of Life, Space",TV,13,8008,Fall 2018
40410,Seraphim on the Ring,6.54,"Action, Music",Music,1,304,
11465,Tsuma no Haha Sayuri,6.54,Hentai,OVA,2,4505,
19157,Yo-kai Watch,6.54,"Comedy, Demons, Kids, Supernatural",TV,214,19438,Winter 2014
1130,Once Upon A Time,6.54,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,1,7457,
33118,Kuma Miko Specials,6.54,"Comedy, Seinen",Special,2,6465,
41177,Parade,6.54,Music,Music,1,341,
2641,Doraemon:It's Winter!,6.54,"Kids, Adventure, Fantasy, Comedy, Shounen",Special,1,1507,
13755,Shanshui Qing,6.53,Music,Movie,1,1396,
40639,Tonari no Ie no Anette-san The Animation,6.53,Hentai,OVA,1,3133,
9549,Alps no Shoujo Heidi: Heidi to Clara-hen,6.53,"Slice of Life, Historical, Drama",Movie,1,1455,
32190,Omoi no Kakera,6.53,"Slice of Life, Sports",Special,1,5307,
22335,Teekyuu 3 Specials,6.53,"Comedy, School, Shounen, Sports",Special,2,7999,
14661,Kindan no Byoutou The Animation,6.53,"Harem, Hentai",OVA,2,4154,
31344,K: Missing Kings - Manner Movie,6.53,Comedy,Movie,1,6879,
1163,Neo Ranga,6.53,"Adventure, Horror, Mecha",TV,48,10670,Spring 1998
55,Arc the Lad,6.53,"Action, Adventure, Fantasy, Horror, Sci-Fi",TV,26,14187,Spring 1999
32214,Pandora in the Crimson Shell,6.53,"Action, Sci-Fi, Comedy, Ecchi",TV,12,39751,Winter 2016
41392,Otherside Picnic,6.53,"Sci-Fi, Adventure, Mystery, Fantasy, Shoujo Ai",TV,12,61416,Winter 2021
10849,Invade! Squid Girl:Won't You Eat Squid Ice Cream?,6.53,Music,Music,1,5582,
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,6.53,"Action, Ecchi, Comedy, Shoujo Ai",Special,1,33600,
